Brand,Model,Specifications
Celkon,C669,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '115 x 46 x 11 mm (4.53 x 1.81 x 0.43 in)', 'Weight': '96 g (3.39 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1300 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black/Red', 'Price': 'About 30 EUR'}}]"
Celkon,C9,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '109 x 60 x 11 mm (4.29 x 2.36 x 0.43 in)', 'Weight': '103 g (3.63 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '2000 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '3.2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g/n', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'Java', 'Java': 'SNS sites shortcuts'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1050 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black, White', 'Price': 'About 20 EUR'}}]"
Celkon,C225,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '111 x 44 x 10 mm (4.37 x 1.73 x 0.39 in)', 'Weight': '82 g (2.89 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.0 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black/Silver', 'Price': 'About 30 EUR'}}]"
Celkon,C3,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '117 x 61 x 13 mm (4.61 x 2.40 x 0.51 in)', 'Weight': '129 g (4.55 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': 'Yes', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'Java', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1300 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black/White'}}]"
Celkon,C111,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '111 x 46 x 11.4 mm (4.37 x 1.81 x 0.45 in)', 'Weight': '82 g (2.89 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '250 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Black list'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'White/Red, Black/Silver'}}]"
Celkon,C99,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2010', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '110 x 55 x 10 mm (4.33 x 2.17 x 0.39 in)', 'Weight': '86 g (3.03 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 800 mAh battery', 'Talk time': 'Up to 200 h'}}, {'Misc': {'Colors': 'Black/Red', 'Price': 'About 40 EUR'}}]"
Celkon,C2,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '99 x 56 x 9 mm (3.90 x 2.20 x 0.35 in)', 'Weight': '75 g (2.65 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 9.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '800 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': 'Yes', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'Proprietary'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black, White, Gray'}}]"
Celkon,C444,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in)', 'Weight': '67 g (2.36 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black/Silver', 'Price': 'About 20 EUR'}}]"
Celkon,C777,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '114.4 x 51.4 x 15.6 mm (4.50 x 2.02 x 0.61 in)', 'Weight': '104 g (3.67 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 550 h'}}, {'Misc': {'Colors': 'Black, Gray', 'Price': 'About 30 EUR'}}]"
Celkon,C1,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '105 x 55 x 9 mm (4.13 x 2.17 x 0.35 in)', 'Weight': '82 g (2.89 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black/Yellow, Black/Red'}}]"
Celkon,C999,"[{'Network': {'Technology': 'GSM / UMTS'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '112 x 60 x 12.5 mm (4.41 x 2.36 x 0.49 in)', 'Weight': '100 g (3.53 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 17.8 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {'Single': 'Yes'}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS, Email, Push Email', 'Messaging': 'Yes', 'Games': 'Yes', 'Java': 'SNS integration'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black'}}]"
Celkon,C007,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '110 x 46 x 11 mm (4.33 x 1.81 x 0.43 in)', 'Weight': '103 g (3.63 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'Yes', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1500 mAh battery', 'Talk time': 'Up to 550 h'}}, {'Misc': {'Colors': 'Black/Red', 'Price': 'About 20 EUR'}}]"
Celkon,C609,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '112 x 47 x 14 mm (4.41 x 1.85 x 0.55 in)', 'Weight': '98 g (3.46 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1800 mAh battery', 'Talk time': 'Up to 600 h'}}, {'Misc': {'Colors': 'Black/Blue, Black/Red'}}]"
Celkon,C2000,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '119 x 55.7 x 14 mm (4.69 x 2.19 x 0.55 in)', 'Weight': '143 g (5.04 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 2000 mAh battery', 'Talk time': 'Up to 650 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 40 EUR'}}]"
Celkon,A1,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '113.5 x 54.5 x 12.3 mm (4.47 x 2.15 x 0.48 in)', 'Weight': '127 g (4.48 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '3.2 inches, 29.1 cm', 'Resolution': '2'}}, {'Platform': {'OS': 'Android 2.2.1 (Froyo)'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)'}}, {'Main Camera': {'Single': '3.15 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'Wi-Fi 802.11 b/g', 'Bluetooth': '2.0', 'GPS': 'Yes, with A-GPS', 'Radio': 'Stereo FM radio', 'USB': '2.0'}}, {'Features': {'Sensors': 'MP3/WAV/eAAC player'}}, {'Battery': {'Stand-by': 'Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black'}}]"
Celkon,C207,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '107 x 45 x 12 mm (4.21 x 1.77 x 0.47 in)', 'Weight': '87 g (3.07 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 1.80, 10.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black/Red, Black/Orange'}}]"
Celkon,C227,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '117 x 57 x 11 mm (4.61 x 2.24 x 0.43 in)', 'Weight': '107 g (3.77 oz)', 'Keyboard': 'QWERTY', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '2.8 inches, 22.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '2000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '3.15 MP', 'Features': 'LED flash', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS, EMS, Email, Push Email', 'Messaging': 'Yes', 'Games': 'Yes', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 300 h'}}, {'Misc': {'Colors': 'Black', 'Price': 'About 50 EUR'}}]"
Celkon,i9,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '105 x 45 x 14.8 mm (4.13 x 1.77 x 0.58 in)', 'Weight': '81 g (2.86 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.4 inches, 18.1 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': 'Yes', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Li-Ion 1000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black, White'}}]"
Celkon,C2010,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '120 x 55.8 x 14.3 mm (4.72 x 2.20 x 0.56 in)', 'Weight': '146 g (5.15 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 2000 mAh battery', 'Talk time': 'Up to 600 h'}}, {'Misc': {'Colors': 'Black/Silver'}}]"
Celkon,C5050,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '101.6 x 57 x 14.5 mm (4.0 x 2.24 x 0.57 in)', 'Weight': '89 g (3.14 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT touchscreen', 'Size': '2.8 inches, 24.3 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': 'Yes'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 400 h'}}, {'Misc': {'Colors': 'Black/Red', 'Price': 'About 40 EUR'}}]"
Celkon,C202,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '115 x 45 x 13 mm (4.53 x 1.77 x 0.51 in)', 'Weight': '103 g (3.63 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.2 inches, 15.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '500 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '2 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'No'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'Black/Red'}}]"
Celkon,C201,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '105 x 44.4 x 14.8 mm (4.13 x 1.75 x 0.58 in)', 'Weight': '87 g (3.07 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '1.8 inches, 10.2 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '100 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 350 h'}}, {'Misc': {'Colors': 'Black, Orange'}}]"
Celkon,C303,"[{'Network': {'Technology': 'GSM'}}, {'Launch': {'Announced': '2011', 'Status': 'Discontinued'}}, {'Body': {'Dimensions': '112 x 45 x 12 mm (4.41 x 1.77 x 0.47 in)', 'Weight': '78 g (2.75 oz)', 'SIM': 'Dual SIM (Mini-SIM)'}}, {'Display': {'Type': 'TFT', 'Size': '2.0 inches, 12.6 cm', 'Resolution': '2'}}, {'Memory': {'Card slot': 'microSDHC (dedicated slot)', 'Phonebook': '1000 entries', 'Call records': '20 dialed, 20 received, 20 missed calls'}}, {'Main Camera': {'Single': '1.3 MP', 'Video': 'Yes'}}, {'Selfie camera': {}}, {'Sound': {'Loudspeaker': 'Yes', '3.5mm jack': 'Yes'}}, {'Comms': {'WLAN': 'No', 'Bluetooth': '2.0', 'GPS': 'No', 'Radio': 'Stereo FM radio', 'USB': 'microUSB'}}, {'Features': {'Sensors': 'SMS, MMS', 'Messaging': 'Yes', 'Games': 'No', 'Java': 'Audio/video player'}}, {'Battery': {'Stand-by': 'Removable Li-Ion 1000 mAh battery', 'Talk time': 'Up to 500 h'}}, {'Misc': {'Colors': 'Black/Orange'}}]"
